"old_file","old_fqcn","new_file","new_fqcn","symbol_type","business_domain","registration_type","external_reference_count"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Entity/ValueObject/TokenUsageDetails.php","Dtyq\SuperMagic\Domain\SuperAgent\Entity\ValueObject\TokenUsageDetails","app/Domain/SuperMagic/Message/Entity/ValueObject/TokenUsageDetails.php","App\Domain\SuperMagic\Message\Entity\ValueObject\TokenUsageDetails","class","Message","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Entity/ValueObject/TransferOptions.php","Dtyq\SuperMagic\Domain\SuperAgent\Entity\ValueObject\TransferOptions","app/Domain/SuperMagic/Project/Entity/ValueObject/TransferOptions.php","App\Domain\SuperMagic\Project\Entity\ValueObject\TransferOptions","class","Project","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Entity/ValueObject/TransferResult.php","Dtyq\SuperMagic\Domain\SuperAgent\Entity\ValueObject\TransferResult","app/Domain/SuperMagic/Project/Entity/ValueObject/TransferResult.php","App\Domain\SuperMagic\Project\Entity\ValueObject\TransferResult","class","Project","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Entity/ValueObject/TransferStatus.php","Dtyq\SuperMagic\Domain\SuperAgent\Entity\ValueObject\TransferStatus","app/Domain/SuperMagic/Project/Entity/ValueObject/TransferStatus.php","App\Domain\SuperMagic\Project\Entity\ValueObject\TransferStatus","enum","Project","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Entity/ValueObject/TransferType.php","Dtyq\SuperMagic\Domain\SuperAgent\Entity\ValueObject\TransferType","app/Domain/SuperMagic/Project/Entity/ValueObject/TransferType.php","App\Domain\SuperMagic\Project\Entity\ValueObject\TransferType","enum","Project","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Entity/ValueObject/UserInfoValueObject.php","Dtyq\SuperMagic\Domain\SuperAgent\Entity\ValueObject\UserInfoValueObject","app/Domain/SuperMagic/Common/Entity/ValueObject/UserInfoValueObject.php","App\Domain\SuperMagic\Common\Entity\ValueObject\UserInfoValueObject","class","Common","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Entity/ValueObject/WarmPoolSandboxStatus.php","Dtyq\SuperMagic\Domain\SuperAgent\Entity\ValueObject\WarmPoolSandboxStatus","app/Domain/SuperMagic/Task/Entity/ValueObject/WarmPoolSandboxStatus.php","App\Domain\SuperMagic\Task\Entity\ValueObject\WarmPoolSandboxStatus","enum","Task","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Entity/ValueObject/WorkspaceArchiveStatus.php","Dtyq\SuperMagic\Domain\SuperAgent\Entity\ValueObject\WorkspaceArchiveStatus","app/Domain/SuperMagic/Workspace/Entity/ValueObject/WorkspaceArchiveStatus.php","App\Domain\SuperMagic\Workspace\Entity\ValueObject\WorkspaceArchiveStatus","enum","Workspace","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Entity/ValueObject/WorkspaceCreationParams.php","Dtyq\SuperMagic\Domain\SuperAgent\Entity\ValueObject\WorkspaceCreationParams","app/Domain/SuperMagic/Workspace/Entity/ValueObject/WorkspaceCreationParams.php","App\Domain\SuperMagic\Workspace\Entity\ValueObject\WorkspaceCreationParams","class","Workspace","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Entity/ValueObject/WorkspaceStatus.php","Dtyq\SuperMagic\Domain\SuperAgent\Entity\ValueObject\WorkspaceStatus","app/Domain/SuperMagic/Workspace/Entity/ValueObject/WorkspaceStatus.php","App\Domain\SuperMagic\Workspace\Entity\ValueObject\WorkspaceStatus","enum","Workspace","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Entity/ValueObject/WorkspaceType.php","Dtyq\SuperMagic\Domain\SuperAgent\Entity\ValueObject\WorkspaceType","app/Domain/SuperMagic/Workspace/Entity/ValueObject/WorkspaceType.php","App\Domain\SuperMagic\Workspace\Entity\ValueObject\WorkspaceType","enum","Workspace","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Entity/WarmPoolSandboxEntity.php","Dtyq\SuperMagic\Domain\SuperAgent\Entity\WarmPoolSandboxEntity","app/Domain/SuperMagic/Task/Entity/WarmPoolSandboxEntity.php","App\Domain\SuperMagic\Task\Entity\WarmPoolSandboxEntity","class","Task","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Entity/WorkspaceEntity.php","Dtyq\SuperMagic\Domain\SuperAgent\Entity\WorkspaceEntity","app/Domain/SuperMagic/Workspace/Entity/WorkspaceEntity.php","App\Domain\SuperMagic\Workspace\Entity\WorkspaceEntity","class","Workspace","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Entity/WorkspaceVersionEntity.php","Dtyq\SuperMagic\Domain\SuperAgent\Entity\WorkspaceVersionEntity","app/Domain/SuperMagic/Workspace/Entity/WorkspaceVersionEntity.php","App\Domain\SuperMagic\Workspace\Entity\WorkspaceVersionEntity","class","Workspace","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/AbstractEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\AbstractEvent","app/Domain/SuperMagic/Common/Event/AbstractEvent.php","App\Domain\SuperMagic\Common\Event\AbstractEvent","class","Common","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/AttachmentsProcessedEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\AttachmentsProcessedEvent","app/Domain/SuperMagic/File/Event/AttachmentsProcessedEvent.php","App\Domain\SuperMagic\File\Event\AttachmentsProcessedEvent","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/CheckLongTermMemoryEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\CheckLongTermMemoryEvent","app/Domain/SuperMagic/Common/Event/CheckLongTermMemoryEvent.php","App\Domain\SuperMagic\Common\Event\CheckLongTermMemoryEvent","class","Common","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/CheckpointRollbackFilesChangedEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\CheckpointRollbackFilesChangedEvent","app/Domain/SuperMagic/File/Event/CheckpointRollbackFilesChangedEvent.php","App\Domain\SuperMagic\File\Event\CheckpointRollbackFilesChangedEvent","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/CheckpointRollbackMessagesChangedEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\CheckpointRollbackMessagesChangedEvent","app/Domain/SuperMagic/Message/Event/CheckpointRollbackMessagesChangedEvent.php","App\Domain\SuperMagic\Message\Event\CheckpointRollbackMessagesChangedEvent","class","Message","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/CreateTopicBeforeEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\CreateTopicBeforeEvent","app/Domain/SuperMagic/Topic/Event/CreateTopicBeforeEvent.php","App\Domain\SuperMagic\Topic\Event\CreateTopicBeforeEvent","class","Topic","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/CreateWorkspaceBeforeEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\CreateWorkspaceBeforeEvent","app/Domain/SuperMagic/Workspace/Event/CreateWorkspaceBeforeEvent.php","App\Domain\SuperMagic\Workspace\Event\CreateWorkspaceBeforeEvent","class","Workspace","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/DeleteEventSource.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\DeleteEventSource","app/Domain/SuperMagic/Common/Event/DeleteEventSource.php","App\Domain\SuperMagic\Common\Event\DeleteEventSource","enum","Common","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/DeleteTopicAfterEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\DeleteTopicAfterEvent","app/Domain/SuperMagic/Topic/Event/DeleteTopicAfterEvent.php","App\Domain\SuperMagic\Topic\Event\DeleteTopicAfterEvent","class","Topic","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/DeleteTopicBeforeEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\DeleteTopicBeforeEvent","app/Domain/SuperMagic/Topic/Event/DeleteTopicBeforeEvent.php","App\Domain\SuperMagic\Topic\Event\DeleteTopicBeforeEvent","class","Topic","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/DeleteWorkspaceAfterEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\DeleteWorkspaceAfterEvent","app/Domain/SuperMagic/Workspace/Event/DeleteWorkspaceAfterEvent.php","App\Domain\SuperMagic\Workspace\Event\DeleteWorkspaceAfterEvent","class","Workspace","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/DirectoryDeletedEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\DirectoryDeletedEvent","app/Domain/SuperMagic/File/Event/DirectoryDeletedEvent.php","App\Domain\SuperMagic\File\Event\DirectoryDeletedEvent","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/FileBatchCopyEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\FileBatchCopyEvent","app/Domain/SuperMagic/File/Event/FileBatchCopyEvent.php","App\Domain\SuperMagic\File\Event\FileBatchCopyEvent","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/FileBatchMoveCompletedEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\FileBatchMoveCompletedEvent","app/Domain/SuperMagic/File/Event/FileBatchMoveCompletedEvent.php","App\Domain\SuperMagic\File\Event\FileBatchMoveCompletedEvent","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/FileBatchMoveEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\FileBatchMoveEvent","app/Domain/SuperMagic/File/Event/FileBatchMoveEvent.php","App\Domain\SuperMagic\File\Event\FileBatchMoveEvent","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/FileContentSavedEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\FileContentSavedEvent","app/Domain/SuperMagic/File/Event/FileContentSavedEvent.php","App\Domain\SuperMagic\File\Event\FileContentSavedEvent","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/FileDeletedEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\FileDeletedEvent","app/Domain/SuperMagic/File/Event/FileDeletedEvent.php","App\Domain\SuperMagic\File\Event\FileDeletedEvent","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/FileMovedEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\FileMovedEvent","app/Domain/SuperMagic/File/Event/FileMovedEvent.php","App\Domain\SuperMagic\File\Event\FileMovedEvent","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/FileRenamedEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\FileRenamedEvent","app/Domain/SuperMagic/File/Event/FileRenamedEvent.php","App\Domain\SuperMagic\File\Event\FileRenamedEvent","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/FileReplacedEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\FileReplacedEvent","app/Domain/SuperMagic/File/Event/FileReplacedEvent.php","App\Domain\SuperMagic\File\Event\FileReplacedEvent","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/FileUploadedEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\FileUploadedEvent","app/Domain/SuperMagic/File/Event/FileUploadedEvent.php","App\Domain\SuperMagic\File\Event\FileUploadedEvent","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/FilesBatchDeletedEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\FilesBatchDeletedEvent","app/Domain/SuperMagic/File/Event/FilesBatchDeletedEvent.php","App\Domain\SuperMagic\File\Event\FilesBatchDeletedEvent","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/ForkProjectStartEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\ForkProjectStartEvent","app/Domain/SuperMagic/Project/Event/ForkProjectStartEvent.php","App\Domain\SuperMagic\Project\Event\ForkProjectStartEvent","class","Project","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/MessageQueueConsumedEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\MessageQueueConsumedEvent","app/Domain/SuperMagic/Message/Event/MessageQueueConsumedEvent.php","App\Domain\SuperMagic\Message\Event\MessageQueueConsumedEvent","class","Message","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/MessageQueueCreatedEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\MessageQueueCreatedEvent","app/Domain/SuperMagic/Message/Event/MessageQueueCreatedEvent.php","App\Domain\SuperMagic\Message\Event\MessageQueueCreatedEvent","class","Message","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/MessageQueueDeletedEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\MessageQueueDeletedEvent","app/Domain/SuperMagic/Message/Event/MessageQueueDeletedEvent.php","App\Domain\SuperMagic\Message\Event\MessageQueueDeletedEvent","class","Message","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/MessageQueueUpdatedEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\MessageQueueUpdatedEvent","app/Domain/SuperMagic/Message/Event/MessageQueueUpdatedEvent.php","App\Domain\SuperMagic\Message\Event\MessageQueueUpdatedEvent","class","Message","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/ProjectCreatedEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\ProjectCreatedEvent","app/Domain/SuperMagic/Project/Event/ProjectCreatedEvent.php","App\Domain\SuperMagic\Project\Event\ProjectCreatedEvent","class","Project","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/ProjectDeletedEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\ProjectDeletedEvent","app/Domain/SuperMagic/Project/Event/ProjectDeletedEvent.php","App\Domain\SuperMagic\Project\Event\ProjectDeletedEvent","class","Project","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/ProjectForkEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\ProjectForkEvent","app/Domain/SuperMagic/Project/Event/ProjectForkEvent.php","App\Domain\SuperMagic\Project\Event\ProjectForkEvent","class","Project","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/ProjectHiddenStatusUpdatedEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\ProjectHiddenStatusUpdatedEvent","app/Domain/SuperMagic/Project/Event/ProjectHiddenStatusUpdatedEvent.php","App\Domain\SuperMagic\Project\Event\ProjectHiddenStatusUpdatedEvent","class","Project","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/ProjectMembersUpdatedEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\ProjectMembersUpdatedEvent","app/Domain/SuperMagic/Project/Event/ProjectMembersUpdatedEvent.php","App\Domain\SuperMagic\Project\Event\ProjectMembersUpdatedEvent","class","Project","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/ProjectMovedEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\ProjectMovedEvent","app/Domain/SuperMagic/Project/Event/ProjectMovedEvent.php","App\Domain\SuperMagic\Project\Event\ProjectMovedEvent","class","Project","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/ProjectShortcutCancelledEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\ProjectShortcutCancelledEvent","app/Domain/SuperMagic/Project/Event/ProjectShortcutCancelledEvent.php","App\Domain\SuperMagic\Project\Event\ProjectShortcutCancelledEvent","class","Project","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/ProjectShortcutSetEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\ProjectShortcutSetEvent","app/Domain/SuperMagic/Project/Event/ProjectShortcutSetEvent.php","App\Domain\SuperMagic\Project\Event\ProjectShortcutSetEvent","class","Project","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/ProjectTransferredEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\ProjectTransferredEvent","app/Domain/SuperMagic/Project/Event/ProjectTransferredEvent.php","App\Domain\SuperMagic\Project\Event\ProjectTransferredEvent","class","Project","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/ProjectUpdatedEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\ProjectUpdatedEvent","app/Domain/SuperMagic/Project/Event/ProjectUpdatedEvent.php","App\Domain\SuperMagic\Project\Event\ProjectUpdatedEvent","class","Project","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/ProjectsBatchDeletedEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\ProjectsBatchDeletedEvent","app/Domain/SuperMagic/Project/Event/ProjectsBatchDeletedEvent.php","App\Domain\SuperMagic\Project\Event\ProjectsBatchDeletedEvent","class","Project","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/ProjectsBatchMovedEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\ProjectsBatchMovedEvent","app/Domain/SuperMagic/Project/Event/ProjectsBatchMovedEvent.php","App\Domain\SuperMagic\Project\Event\ProjectsBatchMovedEvent","class","Project","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/RunTaskAfterEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\RunTaskAfterEvent","app/Domain/SuperMagic/Task/Event/RunTaskAfterEvent.php","App\Domain\SuperMagic\Task\Event\RunTaskAfterEvent","class","Task","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/RunTaskBeforeEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\RunTaskBeforeEvent","app/Domain/SuperMagic/Task/Event/RunTaskBeforeEvent.php","App\Domain\SuperMagic\Task\Event\RunTaskBeforeEvent","class","Task","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/RunTaskCallbackEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\RunTaskCallbackEvent","app/Domain/SuperMagic/Task/Event/RunTaskCallbackEvent.php","App\Domain\SuperMagic\Task\Event\RunTaskCallbackEvent","class","Task","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/SandboxImageChangedEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\SandboxImageChangedEvent","app/Domain/SuperMagic/Task/Event/SandboxImageChangedEvent.php","App\Domain\SuperMagic\Task\Event\SandboxImageChangedEvent","class","Task","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/StopRunningTaskEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\StopRunningTaskEvent","app/Domain/SuperMagic/Task/Event/StopRunningTaskEvent.php","App\Domain\SuperMagic\Task\Event\StopRunningTaskEvent","class","Task","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/TaskInitializationEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\TaskInitializationEvent","app/Domain/SuperMagic/Task/Event/TaskInitializationEvent.php","App\Domain\SuperMagic\Task\Event\TaskInitializationEvent","class","Task","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/TopicCreatedEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\TopicCreatedEvent","app/Domain/SuperMagic/Topic/Event/TopicCreatedEvent.php","App\Domain\SuperMagic\Topic\Event\TopicCreatedEvent","class","Topic","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/TopicDeletedEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\TopicDeletedEvent","app/Domain/SuperMagic/Topic/Event/TopicDeletedEvent.php","App\Domain\SuperMagic\Topic\Event\TopicDeletedEvent","class","Topic","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/TopicMessageProcessEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\TopicMessageProcessEvent","app/Domain/SuperMagic/Message/Event/TopicMessageProcessEvent.php","App\Domain\SuperMagic\Message\Event\TopicMessageProcessEvent","class","Message","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/TopicRenamedEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\TopicRenamedEvent","app/Domain/SuperMagic/Topic/Event/TopicRenamedEvent.php","App\Domain\SuperMagic\Topic\Event\TopicRenamedEvent","class","Topic","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/TopicTaskMessageEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\TopicTaskMessageEvent","app/Domain/SuperMagic/Message/Event/TopicTaskMessageEvent.php","App\Domain\SuperMagic\Message\Event\TopicTaskMessageEvent","class","Message","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Event/TopicUpdatedEvent.php","Dtyq\SuperMagic\Domain\SuperAgent\Event\TopicUpdatedEvent","app/Domain/SuperMagic/Topic/Event/TopicUpdatedEvent.php","App\Domain\SuperMagic\Topic\Event\TopicUpdatedEvent","class","Topic","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Exception/WorkspaceReadyTimeoutException.php","Dtyq\SuperMagic\Domain\SuperAgent\Exception\WorkspaceReadyTimeoutException","app/Domain/SuperMagic/Workspace/Exception/WorkspaceReadyTimeoutException.php","App\Domain\SuperMagic\Workspace\Exception\WorkspaceReadyTimeoutException","class","Workspace","ordinary","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Repository/Facade/AudioMarkerRepositoryInterface.php","Dtyq\SuperMagic\Domain\SuperAgent\Repository\Facade\AudioMarkerRepositoryInterface","app/Domain/SuperMagic/File/Repository/Facade/AudioMarkerRepositoryInterface.php","App\Domain\SuperMagic\File\Repository\Facade\AudioMarkerRepositoryInterface","interface","File","RouteHandler","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Repository/Facade/AudioProjectRepositoryInterface.php","Dtyq\SuperMagic\Domain\SuperAgent\Repository\Facade\AudioProjectRepositoryInterface","app/Domain/SuperMagic/File/Repository/Facade/AudioProjectRepositoryInterface.php","App\Domain\SuperMagic\File\Repository\Facade\AudioProjectRepositoryInterface","interface","File","RouteHandler","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Repository/Facade/BatchDownloadPackRepositoryInterface.php","Dtyq\SuperMagic\Domain\SuperAgent\Repository\Facade\BatchDownloadPackRepositoryInterface","app/Domain/SuperMagic/File/Repository/Facade/BatchDownloadPackRepositoryInterface.php","App\Domain\SuperMagic\File\Repository\Facade\BatchDownloadPackRepositoryInterface","interface","File","RouteHandler","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Repository/Facade/MessageQueueRepositoryInterface.php","Dtyq\SuperMagic\Domain\SuperAgent\Repository\Facade\MessageQueueRepositoryInterface","app/Domain/SuperMagic/Message/Repository/Facade/MessageQueueRepositoryInterface.php","App\Domain\SuperMagic\Message\Repository\Facade\MessageQueueRepositoryInterface","interface","Message","RouteHandler","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Repository/Facade/MessageScheduleLogRepositoryInterface.php","Dtyq\SuperMagic\Domain\SuperAgent\Repository\Facade\MessageScheduleLogRepositoryInterface","app/Domain/SuperMagic/Message/Repository/Facade/MessageScheduleLogRepositoryInterface.php","App\Domain\SuperMagic\Message\Repository\Facade\MessageScheduleLogRepositoryInterface","interface","Message","RouteHandler","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Repository/Facade/MessageScheduleRepositoryInterface.php","Dtyq\SuperMagic\Domain\SuperAgent\Repository\Facade\MessageScheduleRepositoryInterface","app/Domain/SuperMagic/Message/Repository/Facade/MessageScheduleRepositoryInterface.php","App\Domain\SuperMagic\Message\Repository\Facade\MessageScheduleRepositoryInterface","interface","Message","RouteHandler","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Repository/Facade/MicroAppRepositoryInterface.php","Dtyq\SuperMagic\Domain\SuperAgent\Repository\Facade\MicroAppRepositoryInterface","app/Domain/SuperMagic/Project/Repository/Facade/MicroAppRepositoryInterface.php","App\Domain\SuperMagic\Project\Repository\Facade\MicroAppRepositoryInterface","interface","Project","RouteHandler","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Repository/Facade/ProjectForkRepositoryInterface.php","Dtyq\SuperMagic\Domain\SuperAgent\Repository\Facade\ProjectForkRepositoryInterface","app/Domain/SuperMagic/Project/Repository/Facade/ProjectForkRepositoryInterface.php","App\Domain\SuperMagic\Project\Repository\Facade\ProjectForkRepositoryInterface","interface","Project","RouteHandler","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Repository/Facade/ProjectMemberRepositoryInterface.php","Dtyq\SuperMagic\Domain\SuperAgent\Repository\Facade\ProjectMemberRepositoryInterface","app/Domain/SuperMagic/Project/Repository/Facade/ProjectMemberRepositoryInterface.php","App\Domain\SuperMagic\Project\Repository\Facade\ProjectMemberRepositoryInterface","interface","Project","RouteHandler","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Repository/Facade/ProjectMemberSettingRepositoryInterface.php","Dtyq\SuperMagic\Domain\SuperAgent\Repository\Facade\ProjectMemberSettingRepositoryInterface","app/Domain/SuperMagic/Project/Repository/Facade/ProjectMemberSettingRepositoryInterface.php","App\Domain\SuperMagic\Project\Repository\Facade\ProjectMemberSettingRepositoryInterface","interface","Project","RouteHandler","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Repository/Facade/ProjectOperationLogRepositoryInterface.php","Dtyq\SuperMagic\Domain\SuperAgent\Repository\Facade\ProjectOperationLogRepositoryInterface","app/Domain/SuperMagic/Project/Repository/Facade/ProjectOperationLogRepositoryInterface.php","App\Domain\SuperMagic\Project\Repository\Facade\ProjectOperationLogRepositoryInterface","interface","Project","RouteHandler","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Repository/Facade/ProjectRepositoryInterface.php","Dtyq\SuperMagic\Domain\SuperAgent\Repository\Facade\ProjectRepositoryInterface","app/Domain/SuperMagic/Project/Repository/Facade/ProjectRepositoryInterface.php","App\Domain\SuperMagic\Project\Repository\Facade\ProjectRepositoryInterface","interface","Project","RouteHandler","0"
"vendor/dtyq/super-magic-module/src/Domain/SuperAgent/Repository/Facade/SandboxKeepAliveRepositoryInterface.php","Dtyq\SuperMagic\Domain\SuperAgent\Repository\Facade\SandboxKeepAliveRepositoryInterface","app/Domain/SuperMagic/Task/Repository/Facade/SandboxKeepAliveRepositoryInterface.php","App\Domain\SuperMagic\Task\Repository\Facade\SandboxKeepAliveRepositoryInterface","interface","Task","RouteHandler","0"
